customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnRiskScore,RiskTier,RiskColor,CustomerSegments,CustomerPersona
0956-WPGOF,Male,No,No,No,44,Yes,No,One year,Mailed check,24.34,1060.35,No,5,Low,#00F5D4,Budget,General Subscriber
8316-IATJA,Male,No,No,No,63,Yes,DSL,Two year,Mailed check,57.99,3663.04,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
5397-SXJMY,Female,No,Yes,Yes,44,No,DSL,Two year,Electronic check,65.63,2914.22,No,28,Low,#00F5D4,Standard,General Subscriber
1235-DAPKA,Male,Yes,No,No,61,Yes,DSL,Two year,Mailed check,74.97,4575.73,No,13,Low,#00F5D4,Loyal,Loyal Long-Term User
5996-WLAUR,Male,Yes,No,No,35,Yes,Fiber optic,One year,Electronic check,106.89,3709.16,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
2545-MZSGR,Male,No,No,No,46,No,DSL,One year,Bank transfer (automatic),66.97,3066.63,No,28,Low,#00F5D4,Standard,General Subscriber
2301-HKLKL,Male,No,No,No,40,Yes,Fiber optic,One year,Mailed check,91.41,3621.85,No,45,Medium,#FFD700,Premium,General Subscriber
9706-MEVDZ,Male,No,Yes,Yes,52,Yes,No,Two year,Bank transfer (automatic),22.5,1170.4,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
6626-WMEHW,Male,No,No,Yes,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),109.38,1870.05,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
1650-OOPQV,Female,No,Yes,Yes,7,Yes,No,Month-to-month,Credit card (automatic),23.74,164.95,No,40,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
7710-EXBUD,Female,No,Yes,Yes,61,Yes,DSL,Two year,Mailed check,65.73,4043.38,No,3,Low,#00F5D4,Loyal,Loyal Long-Term User
1752-NGRPM,Female,No,No,No,35,Yes,No,Month-to-month,Bank transfer (automatic),24.32,850.3,No,35,Medium,#FFD700,Budget,General Subscriber
3861-ETSTC,Female,No,Yes,No,60,No,DSL,Two year,Mailed check,53.87,3244.2,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
3401-BPGAC,Male,Yes,Yes,Yes,37,Yes,Fiber optic,One year,Electronic check,92.44,3437.84,No,60,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
9526-MQALB,Male,No,No,No,13,No,DSL,Month-to-month,Electronic check,54.29,703.8,No,65,High,#FF007F,High-Risk,General Subscriber
0557-PTKAW,Female,No,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),91.28,91.68,No,90,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
0694-KLTNQ,Female,Yes,No,No,6,Yes,DSL,Month-to-month,Mailed check,66.48,396.98,No,73,High,#FF007F,"High-Risk, Short-Term",General Subscriber
3943-RLWFE,Female,No,Yes,No,9,No,No,Month-to-month,Credit card (automatic),20.27,181.87,No,40,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
4377-ANFYE,Female,Yes,Yes,No,17,Yes,DSL,Month-to-month,Mailed check,66.42,1129.27,No,58,Medium,#FFD700,Standard,General Subscriber
3471-BWNJL,Female,No,Yes,Yes,41,Yes,DSL,Two year,Bank transfer (automatic),56.1,2284.02,No,5,Low,#00F5D4,Standard,General Subscriber
0184-TWLAP,Male,No,Yes,Yes,56,Yes,Fiber optic,Two year,Bank transfer (automatic),109.56,6170.83,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
0274-AOTQC,Female,Yes,Yes,No,2,Yes,No,Month-to-month,Electronic check,22.35,44.84,No,70,High,#FF007F,"High-Risk, Budget, Short-Term",Promo-Sensitive Budget User
7556-GGHVR,Male,Yes,Yes,Yes,62,Yes,No,Month-to-month,Electronic check,23.7,1459.04,No,35,Medium,#FFD700,"Loyal, Budget",General Subscriber
0830-PUZPW,Male,No,Yes,No,8,Yes,No,Month-to-month,Mailed check,22.97,185.23,No,40,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0441-EWGVZ,Female,No,No,No,16,Yes,Fiber optic,Month-to-month,Electronic check,109.04,1755.49,No,90,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
6465-JTMFP,Female,Yes,No,No,53,No,DSL,Two year,Credit card (automatic),62.42,3295.49,No,13,Low,#00F5D4,Loyal,Loyal Long-Term User
6269-LDXZL,Male,No,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.45,361.05,No,90,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
5057-HGRAP,Female,No,No,No,37,Yes,Fiber optic,One year,Electronic check,90.72,3387.43,No,60,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
9589-ZXKVO,Male,No,Yes,No,63,Yes,DSL,Two year,Mailed check,52.49,3300.98,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
7058-HYLYO,Male,No,Yes,Yes,51,No,DSL,Two year,Bank transfer (automatic),57.7,2953.51,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
2844-STGWX,Male,Yes,No,No,67,Yes,Fiber optic,Two year,Bank transfer (automatic),104.68,7005.67,No,30,Medium,#FFD700,"Loyal, Premium",General Subscriber
3327-WWIJQ,Male,No,Yes,No,14,Yes,Fiber optic,Month-to-month,Electronic check,89.55,1247.04,No,85,High,#FF007F,High-Risk,High-Value Churn-Risk
3751-ROUSV,Female,No,Yes,Yes,53,Yes,No,Two year,Electronic check,23.66,1252.58,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
9842-JVTZO,Female,Yes,Yes,No,3,No,No,Month-to-month,Credit card (automatic),23.63,71.42,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
1732-WUZOH,Male,No,Yes,No,69,Yes,No,Two year,Credit card (automatic),21.93,1516.41,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
2943-WFQHT,Male,No,Yes,Yes,70,Yes,Fiber optic,Two year,Bank transfer (automatic),96.22,6743.03,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
7783-VEUAG,Male,No,No,Yes,15,Yes,No,Month-to-month,Electronic check,24.84,372.01,No,45,Medium,#FFD700,Budget,General Subscriber
2787-CZXQY,Male,No,Yes,Yes,25,Yes,DSL,Month-to-month,Credit card (automatic),63.93,1601.82,No,53,Medium,#FFD700,Standard,General Subscriber
6792-XAWZY,Male,No,No,No,12,Yes,DSL,Month-to-month,Electronic check,52.59,625.68,No,65,High,#FF007F,"High-Risk, Short-Term",General Subscriber
9672-ZSWDI,Female,No,Yes,Yes,40,Yes,Fiber optic,Two year,Credit card (automatic),106.75,4307.34,No,30,Medium,#FFD700,Premium,General Subscriber
4725-BZZFF,Male,Yes,Yes,No,61,Yes,DSL,Two year,Mailed check,67.08,4109.64,No,8,Low,#00F5D4,Loyal,Loyal Long-Term User
5446-JMMVI,Male,No,Yes,No,50,Yes,Fiber optic,One year,Credit card (automatic),102.23,5081.4,No,30,Medium,#FFD700,"Loyal, Premium",General Subscriber
7828-SWIBN,Female,No,Yes,Yes,50,Yes,Fiber optic,One year,Mailed check,93.96,4711.35,No,30,Medium,#FFD700,"Loyal, Premium",General Subscriber
2418-XYGSI,Male,Yes,Yes,No,49,Yes,Fiber optic,Two year,Electronic check,102.81,5081.56,No,40,Medium,#FFD700,"Loyal, Premium",General Subscriber
5384-CTNOD,Male,No,Yes,Yes,9,Yes,DSL,Month-to-month,Bank transfer (automatic),52.15,466.64,No,55,Medium,#FFD700,Short-Term,General Subscriber
7279-YQSCM,Male,Yes,Yes,Yes,43,Yes,DSL,One year,Bank transfer (automatic),73.12,3126.14,No,28,Low,#00F5D4,Standard,General Subscriber
4085-SHAVT,Female,No,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.25,1787.06,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
1804-DQPRJ,Female,No,Yes,No,56,Yes,No,One year,Mailed check,24.51,1384.43,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
1410-IAVJQ,Male,No,Yes,Yes,57,Yes,Fiber optic,Two year,Credit card (automatic),100.45,5725.13,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
8111-AOFNG,Female,No,Yes,Yes,72,Yes,DSL,Two year,Bank transfer (automatic),74.65,5337.99,No,3,Low,#00F5D4,Loyal,Loyal Long-Term User
2587-HKFBR,Female,No,No,No,55,Yes,DSL,One year,Bank transfer (automatic),63.27,3477.55,No,18,Low,#00F5D4,Loyal,Loyal Long-Term User
6297-OPLAY,Male,No,No,No,48,Yes,Fiber optic,One year,Bank transfer (automatic),102.11,4853.21,No,35,Medium,#FFD700,"Loyal, Premium",General Subscriber
3672-DMMOH,Male,Yes,Yes,Yes,69,Yes,DSL,Two year,Credit card (automatic),58.79,4090.83,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
0957-NXNCB,Female,No,No,No,5,Yes,No,Month-to-month,Credit card (automatic),21.83,109.98,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
1672-UYCUO,Male,Yes,No,No,40,Yes,Fiber optic,One year,Mailed check,93.89,3790.27,No,50,Medium,#FFD700,Premium,General Subscriber
2910-ADQCD,Male,No,Yes,Yes,14,Yes,No,Month-to-month,Electronic check,20.43,288.83,No,45,Medium,#FFD700,Budget,General Subscriber
6935-DVNQL,Female,Yes,Yes,Yes,67,Yes,No,Two year,Mailed check,24.82,1679.46,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
3115-IVTPH,Female,No,No,No,10,Yes,DSL,Month-to-month,Electronic check,55.1,550.93,No,75,High,#FF007F,"High-Risk, Short-Term",General Subscriber
8325-UHCGH,Female,No,No,No,37,Yes,No,One year,Electronic check,21.52,796.9,No,20,Low,#00F5D4,Budget,General Subscriber
2625-CVIUB,Female,No,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Mailed check,106.04,1367.41,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
5840-AWCBS,Female,No,Yes,No,1,Yes,DSL,Month-to-month,Mailed check,55.63,55.59,No,65,High,#FF007F,"High-Risk, Short-Term",General Subscriber
7426-BPPYL,Male,No,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),21.0,21.02,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
3091-QFDQS,Male,Yes,Yes,No,38,Yes,DSL,One year,Mailed check,53.4,2039.11,No,20,Low,#00F5D4,Standard,General Subscriber
2407-CAWCM,Male,No,Yes,No,34,Yes,DSL,One year,Mailed check,50.05,1715.04,No,20,Low,#00F5D4,Standard,General Subscriber
0215-ATGBJ,Female,Yes,Yes,Yes,22,Yes,No,One year,Credit card (automatic),23.51,512.39,No,10,Low,#00F5D4,Budget,General Subscriber
1211-JSEPV,Male,No,No,No,11,Yes,DSL,Month-to-month,Electronic check,71.18,783.57,No,83,High,#FF007F,"High-Risk, Short-Term",General Subscriber
6678-KJWVM,Male,Yes,No,No,8,Yes,No,Month-to-month,Mailed check,20.95,166.87,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
8788-MVYSJ,Male,No,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),22.7,22.85,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
4639-WDXLW,Female,No,No,No,3,Yes,DSL,Month-to-month,Credit card (automatic),50.07,150.2,No,70,High,#FF007F,"High-Risk, Short-Term",General Subscriber
8598-EJQQX,Female,No,No,No,48,Yes,Fiber optic,Two year,Mailed check,104.13,4956.68,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
3564-DWMNL,Male,Yes,No,No,10,Yes,No,Month-to-month,Credit card (automatic),21.6,215.66,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
8137-PIMRT,Male,No,No,No,16,Yes,No,Month-to-month,Electronic check,24.33,391.28,No,50,Medium,#FFD700,Budget,General Subscriber
9510-MCSKM,Female,No,Yes,No,66,No,DSL,Two year,Electronic check,56.08,3732.58,No,10,Low,#00F5D4,Loyal,Loyal Long-Term User
8227-PQXVP,Female,No,No,Yes,66,Yes,DSL,Two year,Electronic check,54.73,3626.14,No,10,Low,#00F5D4,Loyal,Loyal Long-Term User
0744-FBCOQ,Female,No,Yes,No,38,Yes,DSL,One year,Electronic check,50.9,1951.67,No,30,Medium,#FFD700,Standard,General Subscriber
7697-SCDKT,Female,No,Yes,No,4,Yes,No,Month-to-month,Electronic check,23.14,92.08,No,65,High,#FF007F,"High-Risk, Budget, Short-Term",Promo-Sensitive Budget User
7932-LXVOF,Male,No,Yes,Yes,17,No,No,Month-to-month,Credit card (automatic),20.27,342.65,No,30,Medium,#FFD700,Budget,General Subscriber
8936-AGUPI,Female,No,Yes,Yes,5,No,No,Month-to-month,Credit card (automatic),20.85,104.71,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
3349-DDABI,Male,No,Yes,No,36,Yes,DSL,One year,Mailed check,55.81,2008.76,No,15,Low,#00F5D4,Standard,General Subscriber
0253-NNKPJ,Male,No,Yes,Yes,51,Yes,No,One year,Credit card (automatic),24.9,1276.27,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
4468-DDYTE,Male,No,Yes,Yes,52,Yes,DSL,Two year,Mailed check,65.56,3404.65,No,3,Low,#00F5D4,Loyal,Loyal Long-Term User
5220-LVOMP,Female,No,No,No,58,Yes,DSL,Two year,Mailed check,64.53,3710.72,No,8,Low,#00F5D4,Loyal,Loyal Long-Term User
1207-PWMQG,Male,No,No,No,44,Yes,No,Two year,Bank transfer (automatic),20.71,912.62,No,0,Low,#00F5D4,Budget,General Subscriber
8730-DCMAW,Male,No,Yes,Yes,37,Yes,DSL,One year,Mailed check,70.77,2600.42,No,23,Low,#00F5D4,Standard,General Subscriber
2311-DOKTV,Male,No,Yes,No,27,Yes,No,Month-to-month,Bank transfer (automatic),21.99,593.9,No,30,Medium,#FFD700,Budget,General Subscriber
7820-AOUCK,Female,No,Yes,No,41,Yes,DSL,One year,Credit card (automatic),73.38,2984.75,No,23,Low,#00F5D4,Standard,General Subscriber
6788-NDTBW,Male,No,Yes,Yes,39,Yes,No,One year,Credit card (automatic),23.48,918.35,No,0,Low,#00F5D4,Budget,General Subscriber
2093-EXDPC,Female,No,No,No,72,Yes,Fiber optic,Two year,Mailed check,106.73,7755.51,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
7662-RAKXJ,Female,No,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.2,2380.58,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
3800-TCLAL,Female,No,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),97.61,97.83,No,90,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
3087-IWKAN,Female,No,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),23.38,23.59,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
1531-HBGBS,Male,No,Yes,No,25,Yes,No,One year,Bank transfer (automatic),23.94,599.04,No,5,Low,#00F5D4,Budget,General Subscriber
8670-GEKNR,Female,No,No,No,72,Yes,Fiber optic,Two year,Mailed check,93.76,6718.72,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
2258-TBBFE,Female,No,Yes,Yes,9,Yes,No,Month-to-month,Electronic check,23.42,212.46,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
3789-ISQUK,Female,Yes,Yes,No,12,Yes,No,Month-to-month,Electronic check,20.84,249.35,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
7042-PMRRW,Female,No,Yes,No,40,Yes,DSL,One year,Electronic check,74.65,2958.47,No,38,Medium,#FFD700,Standard,General Subscriber
2939-FRQKG,Male,No,Yes,No,62,Yes,Fiber optic,Two year,Credit card (automatic),87.43,5440.15,No,20,Low,#00F5D4,Loyal,Loyal Long-Term User
0619-AQLQA,Female,No,No,Yes,22,Yes,No,Month-to-month,Mailed check,22.72,496.48,No,30,Medium,#FFD700,Budget,General Subscriber
2117-LPJZT,Female,No,Yes,No,37,Yes,DSL,One year,Credit card (automatic),71.63,2650.06,No,23,Low,#00F5D4,Standard,General Subscriber
2978-YFXEU,Female,No,Yes,Yes,42,Yes,Fiber optic,One year,Mailed check,95.12,3988.08,No,40,Medium,#FFD700,Premium,General Subscriber
4805-OTGLS,Female,No,Yes,No,59,Yes,DSL,Two year,Bank transfer (automatic),60.67,3602.05,No,3,Low,#00F5D4,Loyal,Loyal Long-Term User
4838-QNWLS,Male,No,Yes,Yes,4,No,DSL,Month-to-month,Credit card (automatic),57.24,230.35,No,65,High,#FF007F,"High-Risk, Short-Term",General Subscriber
5496-ECGQT,Female,No,No,No,1,Yes,DSL,Month-to-month,Credit card (automatic),60.91,61.0,No,78,High,#FF007F,"High-Risk, Short-Term",General Subscriber
0891-CXCJP,Female,No,Yes,Yes,1,Yes,DSL,Month-to-month,Bank transfer (automatic),54.92,55.07,No,65,High,#FF007F,"High-Risk, Short-Term",General Subscriber
4721-JZPVO,Female,No,No,Yes,42,Yes,Fiber optic,One year,Electronic check,97.76,4137.26,No,55,Medium,#FFD700,Premium,General Subscriber
3166-JCHPY,Female,Yes,No,No,54,Yes,DSL,Two year,Mailed check,61.27,3335.75,No,13,Low,#00F5D4,Loyal,Loyal Long-Term User
3411-EGSUY,Male,No,No,No,52,Yes,DSL,Two year,Bank transfer (automatic),58.73,3071.69,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
1556-DSJKM,Male,No,Yes,No,46,Yes,No,One year,Credit card (automatic),21.99,1011.68,No,0,Low,#00F5D4,Budget,General Subscriber
3007-UGRPE,Female,No,Yes,Yes,65,Yes,No,Two year,Mailed check,20.65,1328.93,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
7393-PWYXQ,Female,No,No,No,45,Yes,Fiber optic,Two year,Bank transfer (automatic),106.67,4831.54,No,35,Medium,#FFD700,Premium,General Subscriber
0217-WQJOT,Female,No,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,104.48,2080.91,No,90,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
3663-QDUAQ,Male,No,No,No,51,Yes,No,Two year,Bank transfer (automatic),23.27,1195.35,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
5217-MAVZA,Female,No,Yes,Yes,66,Yes,No,Two year,Mailed check,21.22,1412.34,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
4846-UTLYF,Female,Yes,No,No,34,Yes,No,Month-to-month,Electronic check,20.49,694.64,No,55,Medium,#FFD700,Budget,General Subscriber
3163-RRUAT,Female,No,No,Yes,21,Yes,No,Month-to-month,Credit card (automatic),21.01,442.12,No,30,Medium,#FFD700,Budget,General Subscriber
6335-AYJSC,Male,No,No,No,64,Yes,No,Two year,Bank transfer (automatic),20.08,1292.12,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
7212-RNGFV,Male,No,Yes,No,23,Yes,No,Month-to-month,Credit card (automatic),22.1,507.43,No,30,Medium,#FFD700,Budget,General Subscriber
4906-WGNKS,Female,No,Yes,Yes,61,No,DSL,Two year,Mailed check,55.57,3404.04,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
5248-UVMRI,Male,No,Yes,Yes,25,Yes,No,One year,Credit card (automatic),21.35,533.8,No,5,Low,#00F5D4,Budget,General Subscriber
5361-OGHQZ,Female,No,Yes,Yes,35,Yes,DSL,One year,Electronic check,69.73,2455.12,No,43,Medium,#FFD700,Standard,General Subscriber
5315-URARB,Male,Yes,No,No,31,Yes,No,One year,Bank transfer (automatic),20.11,618.47,No,15,Low,#00F5D4,Budget,General Subscriber
9910-YMTOW,Female,No,No,No,31,Yes,Fiber optic,One year,Bank transfer (automatic),95.31,2966.9,No,50,Medium,#FFD700,Premium,General Subscriber
0149-YXDWL,Female,No,Yes,No,33,No,DSL,One year,Bank transfer (automatic),62.18,2064.2,No,28,Low,#00F5D4,Standard,General Subscriber
1976-TIJZU,Female,No,No,No,63,Yes,DSL,Two year,Bank transfer (automatic),59.14,3695.06,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
4880-EOBRP,Male,No,No,No,18,Yes,Fiber optic,Month-to-month,Mailed check,105.34,1886.26,No,75,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
9968-QMGIN,Female,No,Yes,No,54,Yes,Fiber optic,Two year,Mailed check,96.02,5160.06,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
3533-VAFBK,Male,No,No,No,6,Yes,No,Month-to-month,Electronic check,21.8,129.79,No,60,High,#FF007F,"High-Risk, Budget, Short-Term",Promo-Sensitive Budget User
2759-PEQAQ,Female,No,No,Yes,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.76,102.2,No,90,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
7240-HLHFE,Female,No,Yes,No,34,Yes,DSL,One year,Bank transfer (automatic),61.71,2084.61,No,28,Low,#00F5D4,Standard,General Subscriber
2003-ZSJVT,Female,No,No,No,44,Yes,DSL,Two year,Credit card (automatic),54.38,2406.46,No,10,Low,#00F5D4,Standard,General Subscriber
1285-LZPBA,Male,Yes,Yes,Yes,68,Yes,No,Two year,Mailed check,24.57,1666.94,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
0839-IMTVX,Male,No,No,No,36,Yes,DSL,One year,Mailed check,66.27,2376.41,No,28,Low,#00F5D4,Standard,General Subscriber
1357-VDNXU,Female,No,Yes,No,69,Yes,No,Two year,Bank transfer (automatic),22.49,1562.66,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
5026-FCYUS,Male,No,Yes,Yes,62,Yes,Fiber optic,Two year,Mailed check,85.55,5348.64,No,20,Low,#00F5D4,Loyal,Loyal Long-Term User
2997-SKRVE,Male,No,Yes,Yes,9,Yes,DSL,Month-to-month,Mailed check,50.74,454.42,No,55,Medium,#FFD700,Short-Term,General Subscriber
8655-NJQYD,Male,No,Yes,No,63,Yes,No,Two year,Electronic check,21.27,1346.66,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
8335-DJWAC,Female,Yes,Yes,No,59,Yes,DSL,One year,Electronic check,51.96,3036.64,No,25,Low,#00F5D4,Loyal,Loyal Long-Term User
3780-QABHC,Male,No,No,No,53,Yes,Fiber optic,Two year,Mailed check,93.36,4975.39,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
4311-IECUD,Male,No,No,No,28,Yes,DSL,Month-to-month,Mailed check,66.58,1867.29,No,58,Medium,#FFD700,Standard,General Subscriber
9523-RUBHN,Male,Yes,No,No,34,Yes,No,One year,Credit card (automatic),23.07,780.13,No,15,Low,#00F5D4,Budget,General Subscriber
7227-OHEFQ,Female,No,No,No,1,Yes,No,Month-to-month,Mailed check,20.12,19.94,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
8191-DLGGW,Female,No,No,No,51,No,DSL,Two year,Mailed check,56.55,2906.54,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
6409-EPNUF,Male,No,Yes,No,67,Yes,DSL,Two year,Credit card (automatic),51.81,3493.9,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
5257-EYZAG,Female,No,No,Yes,65,Yes,DSL,Two year,Electronic check,66.41,4344.54,No,18,Low,#00F5D4,Loyal,Loyal Long-Term User
4479-NUNLW,Male,Yes,No,No,53,Yes,DSL,One year,Bank transfer (automatic),68.87,3619.29,No,23,Low,#00F5D4,Loyal,Loyal Long-Term User
0753-XMXHZ,Male,No,Yes,No,20,Yes,No,Month-to-month,Bank transfer (automatic),21.23,421.55,No,30,Medium,#FFD700,Budget,General Subscriber
5642-JZPMG,Female,No,No,No,43,Yes,Fiber optic,One year,Bank transfer (automatic),97.04,4144.28,No,45,Medium,#FFD700,Premium,General Subscriber
3184-KEJFE,Male,No,Yes,No,36,Yes,No,One year,Mailed check,22.19,798.5,No,0,Low,#00F5D4,Budget,General Subscriber
9829-MLFTI,Female,No,Yes,No,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),97.06,581.54,No,80,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
5564-LZPON,Female,No,No,No,45,Yes,DSL,One year,Bank transfer (automatic),55.98,2494.05,No,20,Low,#00F5D4,Standard,General Subscriber
5256-MTILR,Male,No,Yes,Yes,43,Yes,DSL,One year,Mailed check,73.92,3207.44,No,23,Low,#00F5D4,Standard,General Subscriber
6447-PFQSJ,Female,No,No,No,49,Yes,Fiber optic,Two year,Bank transfer (automatic),97.81,4747.09,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
6859-OVZHN,Male,No,No,No,31,Yes,No,Month-to-month,Electronic check,20.93,648.85,No,50,Medium,#FFD700,Budget,General Subscriber
2730-AWYAV,Female,No,No,No,21,Yes,No,Month-to-month,Electronic check,20.98,438.83,No,50,Medium,#FFD700,Budget,General Subscriber
1714-EYVLU,Male,No,No,No,23,No,DSL,Month-to-month,Credit card (automatic),56.58,1310.07,No,50,Medium,#FFD700,Standard,General Subscriber
6973-VRZIK,Female,No,Yes,No,25,Yes,Fiber optic,One year,Credit card (automatic),89.82,2263.4,No,45,Medium,#FFD700,Standard,General Subscriber
2561-UHNRJ,Male,No,No,No,55,Yes,No,One year,Mailed check,24.86,1376.87,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
0593-SZODW,Female,No,Yes,Yes,11,Yes,DSL,Month-to-month,Bank transfer (automatic),51.2,558.58,No,55,Medium,#FFD700,Short-Term,General Subscriber
