customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1139-ZHZSG,Female,0,Yes,Yes,12,Yes,DSL,Month-to-month,Electronic check,53.75,638.78,Yes
5149-RIFER,Female,1,Yes,Yes,28,Yes,DSL,One year,Mailed check,61.77,1721.55,No
6462-LVPMS,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,Credit card (automatic),56.95,624.55,Yes
8132-IMSPW,Male,0,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,104.88,1457.67,Yes
6757-HCGUH,Male,0,Yes,No,65,No,No,Two year,Electronic check,20.97,1365.64,No
1454-USDEG,Male,0,No,No,60,Yes,DSL,Two year,Bank transfer (automatic),61.79,3675.38,No
4534-ZUAJQ,Female,1,No,Yes,30,No,DSL,Month-to-month,Bank transfer (automatic),68.71,2078.42,Yes
7321-YKPCN,Female,1,Yes,Yes,52,Yes,Fiber optic,Two year,Mailed check,102.32,5278.61,No
3466-KWEAF,Male,0,No,No,30,Yes,DSL,One year,Mailed check,67.28,2034.38,No
3043-CWCEF,Female,0,No,No,53,Yes,DSL,One year,Mailed check,58.15,3080.15,No
8316-XIBUP,Male,0,No,No,56,Yes,DSL,One year,Credit card (automatic),55.96,3155.85,No
5507-LCVNX,Female,0,Yes,Yes,4,No,DSL,Month-to-month,Credit card (automatic),53.6,214.79,No
3859-SCNOE,Male,0,No,No,53,Yes,DSL,Two year,Electronic check,51.72,2728.01,No
0426-HIZRC,Male,0,Yes,No,55,Yes,Fiber optic,Two year,Electronic check,108.09,5985.57,No
9891-VVSZM,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Credit card (automatic),71.39,1292.57,No
3314-BQESB,Female,0,Yes,No,63,Yes,No,Two year,Credit card (automatic),20.43,1290.48,No
9385-XXDNF,Male,1,No,No,63,Yes,Fiber optic,Two year,Bank transfer (automatic),94.37,5946.5,No
3528-ZAIML,Male,0,Yes,No,54,Yes,No,One year,Mailed check,21.34,1143.63,No
2906-PRPXA,Female,0,Yes,No,72,Yes,No,Two year,Mailed check,21.86,1559.42,No
8146-GMLKR,Male,1,No,No,4,Yes,DSL,Month-to-month,Mailed check,60.75,244.0,Yes
4385-JVWGR,Female,0,No,No,53,Yes,Fiber optic,Two year,Bank transfer (automatic),95.44,5038.81,No
4000-MQEZJ,Female,0,Yes,Yes,55,Yes,Fiber optic,One year,Credit card (automatic),103.44,5647.25,No
5244-XAZAP,Male,0,Yes,Yes,6,Yes,No,Month-to-month,Credit card (automatic),23.11,137.79,Yes
6262-PPUVI,Male,0,No,Yes,61,Yes,DSL,Two year,Electronic check,65.71,3969.44,No
6806-OSGYF,Female,0,No,No,24,Yes,DSL,Month-to-month,Bank transfer (automatic),55.48,1333.03,No
6685-VXMEE,Female,0,Yes,Yes,65,Yes,Fiber optic,Two year,Credit card (automatic),99.33,6457.07,No
9604-LNOFX,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Mailed check,108.62,3461.47,Yes
1151-ZZRYZ,Female,0,Yes,Yes,36,Yes,DSL,One year,Mailed check,52.58,1899.52,No
7975-GRGPK,Female,0,No,No,15,Yes,DSL,Month-to-month,Bank transfer (automatic),70.73,1067.47,No
5456-WTMXL,Female,0,Yes,Yes,46,Yes,DSL,Two year,Credit card (automatic),59.07,2700.3,No
5812-NVSDO,Male,1,No,No,1,Yes,No,Month-to-month,Electronic check,24.93,25.0,Yes
2857-AIYVI,Female,1,Yes,No,55,Yes,Fiber optic,Two year,Bank transfer (automatic),86.34,4777.52,Yes
0030-DJUKF,Female,0,No,No,20,No,DSL,One year,Credit card (automatic),58.98,1176.46,No
3656-ZWOMM,Male,0,Yes,No,31,No,DSL,One year,Bank transfer (automatic),52.55,1625.4,Yes
6464-ZCTMC,Male,0,No,No,3,Yes,No,Month-to-month,Electronic check,20.35,61.51,Yes
9870-PURFC,Female,0,Yes,Yes,1,No,No,Month-to-month,Mailed check,22.63,22.44,No
3774-IGXBA,Male,1,Yes,No,34,Yes,Fiber optic,Month-to-month,Mailed check,109.03,3675.89,Yes
2138-ENPDL,Female,0,No,No,47,Yes,DSL,Two year,Bank transfer (automatic),74.38,3522.67,No
1441-RKFIZ,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,Electronic check,67.93,338.09,Yes
4051-FTFUH,Female,0,Yes,No,70,Yes,No,Two year,Credit card (automatic),20.99,1455.6,No
8864-XOZMT,Male,0,Yes,No,3,Yes,DSL,Month-to-month,Credit card (automatic),51.93,156.23,No
2684-RUFLA,Male,0,No,Yes,45,Yes,No,One year,Credit card (automatic),24.84,1124.96,No
7707-JWQCO,Female,1,Yes,No,1,No,DSL,Month-to-month,Credit card (automatic),63.36,63.08,Yes
3500-FTPZQ,Male,0,No,No,52,Yes,No,Two year,Credit card (automatic),20.96,1083.58,No
3631-LYJIC,Female,1,No,No,3,Yes,DSL,Month-to-month,Mailed check,66.13,199.49,Yes
2202-VKZKQ,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.69,2686.74,Yes
8772-BMWPM,Female,0,No,No,20,Yes,Fiber optic,Month-to-month,Mailed check,97.89,1959.48,Yes
2895-PFXCH,Male,1,Yes,No,37,Yes,DSL,One year,Mailed check,60.35,2220.41,No
8533-GIGOA,Male,1,Yes,Yes,32,Yes,DSL,Month-to-month,Credit card (automatic),53.09,1709.31,No
0967-WUPMH,Male,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,66.88,66.81,Yes
0627-RXIFA,Male,0,No,No,72,Yes,DSL,Two year,Bank transfer (automatic),73.08,5276.16,No
6728-OGUSI,Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Mailed check,91.24,1560.13,No
8901-JKJPI,Female,1,No,No,22,Yes,DSL,Month-to-month,Electronic check,72.44,1606.12,Yes
5643-YHEQI,Female,0,Yes,Yes,44,Yes,DSL,Two year,Mailed check,71.22,3154.32,No
3568-WBROX,Female,0,Yes,Yes,33,Yes,DSL,Month-to-month,Mailed check,56.14,1850.65,No
6267-GGWYH,Male,0,Yes,Yes,26,Yes,No,One year,Credit card (automatic),22.74,588.85,No
0209-IFLZR,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Electronic check,86.39,3301.99,Yes
7635-LKQSI,Male,0,No,No,7,Yes,DSL,Month-to-month,Credit card (automatic),69.8,484.22,No
7702-SQZUU,Female,0,Yes,Yes,13,Yes,DSL,Month-to-month,Electronic check,70.39,911.83,Yes
2850-CYRUF,Male,0,No,Yes,49,Yes,DSL,Two year,Mailed check,57.77,2843.75,No
7023-PKNEB,Female,0,Yes,No,56,Yes,No,Two year,Credit card (automatic),22.98,1296.13,No
1644-ZHWIX,Male,0,No,No,65,Yes,No,Two year,Mailed check,21.46,1403.01,No
3325-HEAGO,Female,0,No,No,6,Yes,No,Month-to-month,Bank transfer (automatic),20.7,124.67,No
2894-HQWEB,Female,0,Yes,No,5,Yes,DSL,Month-to-month,Bank transfer (automatic),53.14,266.09,Yes
2399-MPYEI,Male,0,Yes,Yes,8,Yes,No,Month-to-month,Credit card (automatic),22.08,174.91,No
7037-ITADW,Male,0,Yes,No,56,Yes,DSL,Two year,Credit card (automatic),71.78,4040.83,No
5163-HYAPG,Male,0,Yes,Yes,55,Yes,Fiber optic,Two year,Mailed check,89.92,4946.88,No
6978-IXQGN,Female,1,Yes,Yes,50,Yes,Fiber optic,One year,Credit card (automatic),100.39,5069.24,No
6211-OYEVW,Male,0,No,No,7,Yes,No,Month-to-month,Electronic check,21.28,149.4,No
6308-EVGIL,Female,0,No,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),69.61,69.78,Yes
7023-PQKYY,Male,0,Yes,No,49,Yes,No,One year,Electronic check,23.29,1129.81,No
8900-UEYDT,Male,0,No,No,40,No,No,One year,Electronic check,20.25,814.01,No
2529-MIJNI,Female,0,No,No,67,Yes,Fiber optic,Two year,Electronic check,102.39,6914.14,No
2257-RRCYL,Female,0,Yes,No,45,Yes,No,Month-to-month,Credit card (automatic),20.42,925.64,No
5344-OLMDT,Male,0,Yes,Yes,32,Yes,DSL,Month-to-month,Mailed check,63.28,2032.22,No
3928-VGMQD,Male,1,Yes,No,72,Yes,DSL,Two year,Bank transfer (automatic),54.71,3951.33,No
7527-NHXJR,Male,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Mailed check,93.96,845.51,No
1303-PTCUK,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Credit card (automatic),74.34,1326.63,No
3456-VBGCO,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.5,255.49,Yes
4333-UQJST,Male,0,Yes,Yes,35,Yes,No,Month-to-month,Bank transfer (automatic),22.7,792.78,No
3520-YJVNY,Female,0,Yes,Yes,50,Yes,Fiber optic,Two year,Mailed check,97.66,4880.04,No
7928-QQNEW,Female,0,No,No,21,Yes,No,Month-to-month,Credit card (automatic),23.03,485.36,No
1390-WBAOW,Male,0,Yes,Yes,23,Yes,DSL,Month-to-month,Bank transfer (automatic),69.94,1596.16,No
3227-LEFYF,Male,1,No,No,55,No,DSL,Two year,Credit card (automatic),73.48,4006.65,No
7602-DYOBM,Female,0,Yes,No,40,Yes,No,One year,Electronic check,22.67,914.39,No
4878-CMJPD,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.86,91.31,Yes
2916-PZVHE,Male,0,No,No,56,Yes,Fiber optic,One year,Electronic check,87.02,4879.15,No
1284-IWMXC,Female,0,No,Yes,10,No,DSL,Month-to-month,Bank transfer (automatic),74.3,742.04,Yes
3705-URDPG,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Electronic check,70.33,70.79,Yes
0874-CMOQR,Male,0,Yes,Yes,60,Yes,Fiber optic,One year,Credit card (automatic),99.43,5959.46,Yes
0356-HWUZP,Female,0,No,No,2,Yes,DSL,Month-to-month,Bank transfer (automatic),67.87,137.03,Yes
2071-PJXKM,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Credit card (automatic),109.65,988.94,No
9339-GUCWS,Female,1,Yes,Yes,69,Yes,No,Two year,Credit card (automatic),24.75,1706.67,No
9696-MXXIR,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.53,2109.87,No
9762-WVLES,Female,1,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card (automatic),89.64,3592.25,Yes
7425-KSUAE,Male,0,Yes,Yes,54,Yes,DSL,Two year,Bank transfer (automatic),73.77,3994.22,No
2445-LDFOV,Male,0,No,Yes,47,Yes,DSL,Two year,Credit card (automatic),51.52,2429.26,Yes
0315-IQXUJ,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Credit card (automatic),87.68,3186.72,No
8485-PBRPB,Male,0,Yes,Yes,1,Yes,No,Month-to-month,Credit card (automatic),24.67,24.89,Yes
5092-WMXHX,Male,0,Yes,No,64,Yes,No,Two year,Mailed check,23.31,1498.42,No
5452-GLMKI,Male,0,No,No,25,Yes,No,Month-to-month,Credit card (automatic),24.71,623.39,No
6892-KIESE,Male,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,57.57,57.72,Yes
7497-PHXLN,Male,0,Yes,Yes,19,Yes,No,Month-to-month,Credit card (automatic),22.45,429.21,No
3804-DMIXC,Female,0,Yes,No,2,Yes,No,Month-to-month,Mailed check,21.24,42.14,No
4656-YZMWO,Male,0,No,No,59,Yes,DSL,Two year,Electronic check,72.44,4244.1,No
5973-NNQPV,Male,0,No,No,70,Yes,Fiber optic,Two year,Electronic check,97.63,6895.38,Yes
4163-UUWUJ,Female,0,No,No,38,Yes,No,One year,Electronic check,23.31,886.7,No
3025-YKIOI,Male,0,Yes,Yes,53,Yes,DSL,Two year,Mailed check,63.38,3326.85,No
9735-IABWK,Male,0,No,No,28,Yes,No,Month-to-month,Bank transfer (automatic),22.83,633.34,Yes
4751-NHASW,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Mailed check,107.02,424.72,No
0829-HZQOX,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Electronic check,101.01,2338.32,Yes
0541-BLZTE,Male,0,No,No,64,Yes,DSL,Two year,Bank transfer (automatic),57.36,3649.05,No
6980-TAQYI,Male,0,Yes,No,55,Yes,DSL,Two year,Bank transfer (automatic),67.93,3712.71,No
8444-AIYWC,Female,0,No,No,58,Yes,No,One year,Bank transfer (automatic),20.87,1216.08,No
1034-TTQLZ,Female,0,Yes,Yes,1,Yes,No,Month-to-month,Credit card (automatic),24.95,25.09,Yes
2452-MTQQT,Female,0,No,No,31,Yes,No,One year,Electronic check,22.18,692.29,No
5304-GKVYU,Female,0,Yes,Yes,31,Yes,No,Month-to-month,Electronic check,20.43,630.61,Yes
6567-OQCTI,Male,0,No,No,9,Yes,DSL,Month-to-month,Bank transfer (automatic),50.23,450.02,No
0949-UEVEM,Female,0,Yes,No,52,Yes,No,Two year,Electronic check,20.89,1079.53,No
9054-DARVS,Female,0,Yes,Yes,62,Yes,No,Two year,Bank transfer (automatic),21.56,1332.73,No
9717-PUGTK,Male,1,No,No,31,Yes,Fiber optic,One year,Bank transfer (automatic),89.21,2757.01,No
2845-PEYTH,Male,0,Yes,No,18,Yes,No,Month-to-month,Mailed check,23.04,417.68,No
3685-KMZDJ,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,106.33,106.5,Yes
3983-KAVLV,Male,0,Yes,Yes,25,Yes,Fiber optic,One year,Bank transfer (automatic),90.48,2266.08,No
5712-WMXIH,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.59,450.38,No
5619-LTZZQ,Male,0,No,No,65,Yes,DSL,Two year,Electronic check,52.24,3380.45,No
5487-NEMIU,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Mailed check,94.53,1424.67,No
6890-BIGHZ,Male,0,No,No,38,Yes,DSL,One year,Electronic check,54.97,2076.22,No
7784-JJNIY,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Electronic check,22.13,200.99,Yes
0466-AXJKL,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),107.72,107.66,Yes
2689-XWLUW,Male,0,Yes,No,53,Yes,Fiber optic,One year,Mailed check,107.47,5748.59,No
6385-MITGY,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Mailed check,105.94,5213.46,No
1155-FJBNY,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Mailed check,85.69,2041.84,No
8157-IIIHC,Female,0,Yes,No,4,Yes,DSL,Month-to-month,Mailed check,63.27,254.01,No
7242-ZOACC,Male,0,Yes,Yes,41,Yes,No,One year,Bank transfer (automatic),22.15,899.14,No
9950-LIYGW,Male,0,Yes,No,31,Yes,Fiber optic,One year,Bank transfer (automatic),88.16,2715.32,Yes
2616-YITZY,Male,0,No,No,28,Yes,Fiber optic,One year,Credit card (automatic),95.69,2654.44,No
6067-ERHGR,Female,0,No,No,67,Yes,DSL,Two year,Credit card (automatic),72.05,4802.96,No
2829-KRDVG,Female,0,No,Yes,28,Yes,DSL,Month-to-month,Credit card (automatic),70.77,1970.2,No
7158-TEWZN,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,96.63,389.54,Yes
0128-ZTWDF,Male,0,Yes,No,60,Yes,DSL,Two year,Mailed check,60.95,3637.27,No
8016-DRDNE,Female,1,No,No,6,Yes,Fiber optic,Month-to-month,Electronic check,97.77,591.06,No
4636-KDYCS,Female,0,No,No,65,Yes,DSL,Two year,Mailed check,70.94,4591.1,No
0266-QDAGC,Male,0,No,No,60,Yes,DSL,Two year,Mailed check,51.14,3047.68,No
3683-YDJGS,Female,1,Yes,No,8,Yes,DSL,Month-to-month,Mailed check,52.34,418.91,Yes
3196-KWPGG,Female,0,Yes,Yes,5,Yes,No,Month-to-month,Credit card (automatic),23.48,118.01,No
1402-WBRKO,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,102.86,620.57,No
5767-OUOIJ,Female,0,Yes,No,34,Yes,No,One year,Bank transfer (automatic),24.87,845.35,No
2483-IJLFC,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Mailed check,98.27,1362.37,Yes
8444-ECLWY,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Electronic check,93.13,2253.53,No
3797-NFTYU,Male,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Credit card (automatic),92.37,1772.23,Yes
7380-MISKD,Female,1,No,No,53,Yes,DSL,Two year,Bank transfer (automatic),59.76,3161.16,No
3998-XUDRY,Female,0,Yes,No,15,No,DSL,Month-to-month,Bank transfer (automatic),51.82,781.47,No
0350-JWSXM,Female,0,Yes,Yes,58,Yes,Fiber optic,Two year,Bank transfer (automatic),90.36,5215.31,No
0383-XAIKM,Male,0,No,No,19,Yes,No,Month-to-month,Electronic check,20.7,390.41,Yes
5396-KDRRS,Female,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Electronic check,96.45,96.45,Yes
5507-TXAYL,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.14,456.95,Yes
4341-MNPKV,Male,0,No,No,46,Yes,DSL,Two year,Bank transfer (automatic),73.48,3375.33,No
7051-TEGIZ,Male,0,Yes,Yes,1,Yes,No,Month-to-month,Bank transfer (automatic),22.97,22.81,No
8531-MTYZO,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,Mailed check,63.21,63.0,Yes
7903-CBPHR,Male,1,Yes,Yes,13,Yes,No,Month-to-month,Mailed check,20.68,268.79,No
9683-HVSYO,Male,0,No,No,54,Yes,Fiber optic,Two year,Credit card (automatic),94.64,5139.79,No
6648-TNACY,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Electronic check,105.21,105.66,No
2174-QJTYU,Male,0,No,No,46,Yes,DSL,One year,Electronic check,65.66,3003.67,No
2511-YYVJV,Male,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Credit card (automatic),98.06,1367.44,Yes
4185-XRPCK,Male,1,Yes,No,2,Yes,No,Month-to-month,Mailed check,23.59,47.15,No
2233-WDXHW,Male,0,Yes,No,10,Yes,No,Month-to-month,Bank transfer (automatic),21.59,216.93,Yes
4800-IDUUJ,Male,0,No,No,18,Yes,DSL,Month-to-month,Mailed check,71.65,1302.37,No
8527-RPLBI,Female,0,No,No,29,Yes,No,One year,Electronic check,22.09,645.22,No
0965-GSHSO,Female,0,No,No,36,Yes,No,One year,Bank transfer (automatic),22.29,806.1,No
5566-URDJN,Female,0,Yes,Yes,43,Yes,Fiber optic,Two year,Electronic check,105.8,4511.96,No
5879-DXNEP,Male,0,Yes,Yes,69,Yes,Fiber optic,Two year,Bank transfer (automatic),88.7,6130.82,No
2632-ZMCTS,Male,1,Yes,Yes,1,Yes,No,Month-to-month,Mailed check,20.69,20.53,Yes
8803-IBCRK,Male,0,No,No,9,No,No,Month-to-month,Bank transfer (automatic),22.34,201.23,No
7630-RKUVD,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),94.16,186.58,Yes
2579-HRZRU,Male,0,Yes,No,33,Yes,No,Month-to-month,Credit card (automatic),20.17,667.03,No
4737-UOIFS,Male,1,No,No,1,Yes,No,Month-to-month,Electronic check,22.6,22.75,No
8845-DLLGO,Male,1,No,No,41,Yes,No,One year,Mailed check,22.05,910.09,No
9120-SRPNT,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,Electronic check,65.3,520.18,No
3844-QLRYY,Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Mailed check,56.11,1240.82,No
7142-ROYOJ,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),94.28,1126.13,Yes
1016-VDNQU,Male,0,No,No,18,Yes,No,Month-to-month,Bank transfer (automatic),22.64,407.13,No
9543-TEDQU,Male,1,Yes,Yes,46,Yes,No,One year,Bank transfer (automatic),21.98,1017.1,No
5435-XWCKB,Female,0,Yes,No,19,Yes,DSL,Month-to-month,Credit card (automatic),58.83,1110.51,Yes
3578-ZYIFJ,Male,0,No,No,7,Yes,DSL,Month-to-month,Mailed check,57.83,405.13,Yes
6362-NKKKY,Female,0,Yes,Yes,22,Yes,No,Month-to-month,Bank transfer (automatic),22.39,490.86,No
5618-BUPSO,Female,0,No,No,13,Yes,DSL,Month-to-month,Mailed check,73.78,966.67,No
2013-OBFUT,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Mailed check,98.08,294.48,No
7990-WWGWD,Male,0,Yes,No,23,Yes,No,One year,Credit card (automatic),22.56,517.31,No
1088-OALYN,Female,0,No,No,58,Yes,Fiber optic,Two year,Mailed check,105.31,6159.79,No
5949-UGVXR,Male,1,Yes,No,16,Yes,No,Month-to-month,Credit card (automatic),24.79,395.94,No
8714-DRVME,Male,0,No,Yes,28,Yes,DSL,Month-to-month,Electronic check,69.88,1937.99,No
4233-GMOLH,Male,0,Yes,Yes,1,Yes,DSL,Month-to-month,Bank transfer (automatic),60.72,61.22,No
7795-MHZKI,Male,0,Yes,Yes,2,No,DSL,Month-to-month,Bank transfer (automatic),56.37,112.64,No
9202-VWMDJ,Male,0,Yes,Yes,52,Yes,No,One year,Bank transfer (automatic),22.18,1147.76,No
1747-WBBVI,Male,0,No,No,4,Yes,No,Month-to-month,Mailed check,23.29,93.32,Yes
2998-HXHMD,Male,0,Yes,No,54,Yes,DSL,One year,Electronic check,69.95,3806.26,No
1825-MCFQE,Male,0,Yes,Yes,27,Yes,DSL,One year,Credit card (automatic),74.39,2007.05,No
9754-LVMTP,Male,0,Yes,No,19,Yes,Fiber optic,One year,Mailed check,87.36,1654.71,No
4589-SZIWP,Male,0,Yes,Yes,41,Yes,DSL,Month-to-month,Credit card (automatic),66.06,2717.78,Yes
1046-MGOTS,Female,0,No,No,66,Yes,DSL,Two year,Bank transfer (automatic),59.95,3924.06,No
7880-CIBBJ,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,98.16,292.24,Yes
8965-QWQPX,Female,1,Yes,Yes,52,No,No,One year,Electronic check,24.31,1275.9,No
5961-ZRBQU,Female,0,No,No,43,Yes,Fiber optic,One year,Electronic check,92.47,3972.17,Yes
7553-QGJWO,Female,0,Yes,Yes,57,Yes,No,Two year,Mailed check,22.45,1278.22,No
9901-XTFSZ,Male,0,Yes,Yes,8,Yes,No,Month-to-month,Credit card (automatic),21.71,173.18,No
0781-HFRPP,Male,0,Yes,No,58,Yes,Fiber optic,Two year,Electronic check,93.36,5427.4,No
4663-XXVNW,Male,0,Yes,No,55,Yes,DSL,Two year,Electronic check,66.15,3617.31,No
3794-IGPNN,Female,0,No,No,21,Yes,No,Month-to-month,Bank transfer (automatic),24.93,524.13,No
6624-XCFCG,Male,1,No,No,8,Yes,DSL,Month-to-month,Mailed check,68.81,553.67,No
4372-FRRDC,Male,0,Yes,Yes,51,Yes,Fiber optic,Two year,Mailed check,96.58,4946.83,Yes
0826-VQFYY,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Electronic check,56.71,629.4,No
0433-FRVPK,Female,1,No,No,42,Yes,No,Two year,Credit card (automatic),21.07,890.48,No
8114-EKDLG,Female,0,Yes,No,35,Yes,DSL,One year,Mailed check,59.17,2067.79,No
8701-AQJAJ,Female,0,Yes,No,36,Yes,Fiber optic,One year,Bank transfer (automatic),108.39,3878.03,No
7582-YVZGT,Male,0,Yes,No,6,Yes,DSL,Month-to-month,Mailed check,61.48,367.71,Yes
6951-HLWUB,Male,0,No,No,53,Yes,No,Two year,Electronic check,20.44,1087.24,No
2411-TJSIZ,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,Electronic check,103.79,2723.96,No
8416-FBNGW,Male,0,Yes,No,11,Yes,No,Month-to-month,Bank transfer (automatic),20.42,223.06,Yes
9156-JIBYZ,Female,1,No,No,35,Yes,No,One year,Bank transfer (automatic),21.72,764.59,No
4137-LXIWY,Male,0,Yes,Yes,56,No,No,One year,Bank transfer (automatic),20.95,1166.5,No
7352-RICIY,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Electronic check,96.87,389.93,Yes
3861-WRFIY,Female,0,Yes,No,49,Yes,DSL,One year,Mailed check,61.31,3020.28,No
4680-DZLVP,Male,0,No,No,58,Yes,Fiber optic,Two year,Bank transfer (automatic),94.15,5406.54,No
1544-TGHAG,Female,0,Yes,Yes,67,Yes,DSL,Two year,Electronic check,61.49,4131.38,No
6095-YITAB,Male,0,No,No,66,Yes,No,Two year,Bank transfer (automatic),21.53,1432.51,No
4429-NFLQB,Male,0,Yes,Yes,39,Yes,Fiber optic,One year,Electronic check,98.49,3813.92,No
9599-BBJQZ,Male,0,No,No,58,Yes,No,Two year,Credit card (automatic),23.45,1363.99,No
0301-WRWBG,Male,0,No,No,50,Yes,Fiber optic,One year,Credit card (automatic),94.67,4730.83,No
1380-ZCCJQ,Female,0,Yes,No,1,Yes,No,Month-to-month,Bank transfer (automatic),22.45,22.53,No
8391-PTHFP,Male,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Electronic check,87.8,1674.71,Yes
5130-JPVPA,Male,0,Yes,Yes,25,Yes,DSL,Month-to-month,Bank transfer (automatic),71.48,1776.94,No
2557-LATHM,Female,0,No,Yes,72,Yes,DSL,Two year,Electronic check,58.91,4278.94,No
3383-CCCBS,Female,0,No,No,60,Yes,No,Two year,Electronic check,20.71,1248.76,No
5120-RRDSA,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Electronic check,23.87,215.18,No
8622-HESWJ,Male,0,No,No,27,Yes,DSL,Month-to-month,Bank transfer (automatic),69.34,1871.94,No
7485-GYCFA,Female,0,Yes,Yes,23,Yes,No,One year,Mailed check,23.42,534.13,No
1379-YJTZQ,Female,1,No,No,60,Yes,No,Two year,Mailed check,22.92,1373.51,No
0030-IXQYZ,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.36,93.69,Yes
4810-BDFSR,Female,0,Yes,Yes,28,Yes,Fiber optic,One year,Mailed check,94.06,2644.57,No
8182-OMEJH,Male,0,No,No,35,Yes,DSL,One year,Mailed check,51.69,1815.32,No
8956-PLHRK,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Mailed check,92.12,369.52,No
3505-SOHYQ,Male,0,Yes,Yes,31,Yes,No,One year,Bank transfer (automatic),22.87,710.07,No
3024-FGSWC,Female,0,Yes,Yes,25,Yes,DSL,One year,Bank transfer (automatic),68.17,1719.67,No
6731-QRDTC,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Bank transfer (automatic),72.17,431.27,No
0865-NLOIH,Female,1,Yes,Yes,9,Yes,DSL,Month-to-month,Credit card (automatic),74.95,669.09,No
8471-APBLJ,Female,0,Yes,Yes,49,Yes,Fiber optic,Two year,Mailed check,93.54,4617.48,No
1715-GODJQ,Male,0,No,No,9,Yes,No,Month-to-month,Bank transfer (automatic),22.75,203.89,No
5399-KYENI,Female,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Electronic check,86.62,1806.03,No
6620-COSDQ,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),88.82,88.86,Yes
8304-HYDOQ,Male,1,No,No,17,Yes,DSL,Month-to-month,Credit card (automatic),54.88,936.95,Yes
7933-JYXZU,Male,1,No,No,11,Yes,DSL,Month-to-month,Bank transfer (automatic),57.03,625.47,Yes
6612-XVFGE,Male,0,No,No,63,Yes,DSL,Two year,Mailed check,57.78,3673.06,No
4220-NTCPD,Female,1,Yes,Yes,61,Yes,DSL,Two year,Mailed check,63.41,3843.87,No
