Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Term_Months,Monthly_EMI,Branch_ID,Loan_Application_Date,Approval_Status
LOAN-13983,CUST-2121,Home Loan,121000.0,6.0,360,725.46,BR-05,2024-11-17,Approved
LOAN-13984,CUST-2829,Home Loan,166000.0,6.0,120,1842.94,BR-10,2023-07-12,Approved
LOAN-13985,CUST-1611,Home Loan,83000.0,6.0,360,497.63,BR-05,2023-08-15,Rejected
LOAN-13986,CUST-2524,Auto Loan,35000.0,7.5,60,701.33,BR-10,2024-03-04,Approved
LOAN-13987,CUST-2241,Education Loan,38000.0,7.5,60,761.44,BR-05,2023-12-14,Approved
LOAN-13988,CUST-2394,Education Loan,11000.0,13.5,84,203.11,BR-01,2025-03-28,Approved
LOAN-13989,CUST-2139,Home Loan,302000.0,8.5,240,2620.83,BR-01,2023-02-10,Approved
LOAN-13990,CUST-1057,Personal Loan,30000.0,11.5,48,782.67,BR-08,2023-07-18,Approved
LOAN-13991,CUST-3622,Auto Loan,58000.0,6.0,48,1362.13,BR-02,2023-11-06,Rejected
LOAN-13992,CUST-3295,Personal Loan,17000.0,10.5,24,788.39,BR-03,2023-12-07,Rejected
LOAN-13993,CUST-3009,Education Loan,8000.0,7.5,84,122.71,BR-08,2023-01-01,Approved
LOAN-13994,CUST-2965,Personal Loan,14000.0,11.5,48,365.25,BR-07,2025-05-04,Approved
LOAN-13995,CUST-1016,Personal Loan,10000.0,10.5,48,256.03,BR-03,2023-10-19,Approved
LOAN-13996,CUST-1131,Education Loan,15000.0,6.5,84,222.74,BR-05,2023-11-28,Approved
LOAN-13997,CUST-1143,Education Loan,34000.0,6.5,84,504.88,BR-02,2023-08-26,Approved
LOAN-13998,CUST-3615,Personal Loan,7000.0,13.0,36,235.86,BR-04,2023-02-20,Approved
LOAN-13999,CUST-2424,Personal Loan,18000.0,11.5,12,1595.07,BR-06,2023-07-02,Approved
LOAN-14000,CUST-2929,Auto Loan,15000.0,6.0,36,456.33,BR-01,2023-05-13,Approved
LOAN-14001,CUST-2004,Home Loan,250000.0,13.0,360,2765.5,BR-05,2024-09-16,Rejected
LOAN-14002,CUST-3560,Home Loan,257000.0,7.0,360,1709.83,BR-08,2024-06-10,Approved
LOAN-14003,CUST-2185,Personal Loan,12000.0,10.5,48,307.24,BR-10,2023-06-27,Approved
LOAN-14004,CUST-2524,Personal Loan,11000.0,13.0,24,522.96,BR-08,2024-04-22,Approved
LOAN-14005,CUST-3669,Home Loan,99000.0,6.0,120,1099.1,BR-05,2025-04-26,Approved
LOAN-14006,CUST-2191,Business Loan,138000.0,9.5,36,4420.55,BR-02,2024-02-22,Approved
LOAN-14007,CUST-1562,Personal Loan,8000.0,15.0,48,222.65,BR-10,2023-10-19,Rejected
LOAN-14008,CUST-3189,Auto Loan,58000.0,6.0,72,961.23,BR-08,2025-01-01,Rejected
LOAN-14009,CUST-3190,Business Loan,29000.0,11.0,60,630.53,BR-08,2023-07-09,Rejected
LOAN-14010,CUST-1956,Personal Loan,5000.0,11.5,12,443.08,BR-07,2023-09-26,Approved
LOAN-14011,CUST-3165,Auto Loan,38000.0,5.0,60,717.11,BR-03,2024-03-15,Approved
LOAN-14012,CUST-2442,Home Loan,231000.0,7.0,360,1536.85,BR-05,2023-11-14,Approved
LOAN-14013,CUST-3197,Personal Loan,26000.0,15.0,24,1260.65,BR-06,2023-05-22,Approved
LOAN-14014,CUST-2597,Personal Loan,12000.0,13.0,36,404.33,BR-02,2023-03-27,Approved
LOAN-14015,CUST-2606,Personal Loan,5000.0,11.5,12,443.08,BR-03,2025-04-27,Approved
LOAN-14016,CUST-2775,Personal Loan,27000.0,15.0,36,935.96,BR-06,2023-06-15,Rejected
LOAN-14017,CUST-3188,Education Loan,43000.0,11.0,60,934.92,BR-09,2023-05-03,Rejected
LOAN-14018,CUST-2266,Personal Loan,16000.0,10.5,60,343.9,BR-05,2023-02-10,Rejected
LOAN-14019,CUST-3980,Home Loan,237000.0,7.0,120,2751.77,BR-08,2023-01-28,Rejected
LOAN-14020,CUST-3141,Business Loan,124000.0,9.5,48,3115.27,BR-06,2023-03-30,Approved
LOAN-14021,CUST-2450,Education Loan,42000.0,9.0,120,532.04,BR-03,2023-03-27,Rejected
LOAN-14022,CUST-3573,Home Loan,391000.0,8.5,180,3850.33,BR-04,2024-02-08,Rejected
LOAN-14023,CUST-2825,Personal Loan,31000.0,13.0,24,1473.8,BR-03,2023-03-27,Rejected
LOAN-14024,CUST-2025,Business Loan,63000.0,15.5,48,1769.35,BR-10,2023-09-06,Rejected
LOAN-14025,CUST-3064,Auto Loan,48000.0,7.5,48,1160.59,BR-01,2023-09-05,Rejected
LOAN-14026,CUST-1764,Home Loan,155000.0,10.5,240,1547.49,BR-10,2023-05-13,Approved
LOAN-14027,CUST-3384,Personal Loan,31000.0,11.5,24,1452.05,BR-01,2024-01-20,Approved
LOAN-14028,CUST-1039,Home Loan,279000.0,10.5,120,3764.69,BR-06,2023-08-11,Rejected
LOAN-14029,CUST-2718,Auto Loan,20000.0,6.0,36,608.44,BR-05,2023-05-16,Rejected
LOAN-14030,CUST-2811,Home Loan,239000.0,8.5,180,2353.53,BR-10,2023-01-25,Rejected
LOAN-14031,CUST-2735,Home Loan,228000.0,8.5,360,1753.12,BR-05,2023-07-20,Approved
LOAN-14032,CUST-1793,Education Loan,24000.0,6.5,60,469.59,BR-07,2025-01-18,Approved
LOAN-14033,CUST-1514,Personal Loan,25000.0,13.0,48,670.69,BR-04,2025-02-12,Approved
LOAN-14034,CUST-2685,Home Loan,110000.0,7.0,120,1277.19,BR-08,2023-10-14,Approved
LOAN-14035,CUST-3354,Personal Loan,18000.0,11.5,36,593.57,BR-02,2023-07-10,Approved
LOAN-14036,CUST-2492,Auto Loan,18000.0,7.5,60,360.68,BR-06,2023-12-30,Approved
LOAN-14037,CUST-3424,Education Loan,37000.0,7.5,60,741.4,BR-03,2023-01-23,Approved
LOAN-14038,CUST-1060,Education Loan,25000.0,9.0,120,316.69,BR-07,2023-09-12,Approved
LOAN-14039,CUST-2404,Personal Loan,6000.0,11.5,24,281.04,BR-01,2023-04-09,Approved
LOAN-14040,CUST-2347,Auto Loan,25000.0,12.0,36,830.36,BR-07,2024-09-03,Rejected
LOAN-14041,CUST-3238,Home Loan,364000.0,6.0,240,2607.81,BR-05,2023-10-31,Approved
LOAN-14042,CUST-3483,Personal Loan,16000.0,10.5,48,409.65,BR-01,2023-05-28,Approved
LOAN-14043,CUST-1600,Auto Loan,59000.0,7.5,48,1426.56,BR-03,2024-09-15,Approved
LOAN-14044,CUST-1896,Education Loan,14000.0,7.5,60,280.53,BR-03,2025-03-23,Approved
LOAN-14045,CUST-2490,Education Loan,38000.0,9.0,120,481.37,BR-07,2023-08-06,Approved
LOAN-14046,CUST-2532,Home Loan,430000.0,10.5,360,3933.38,BR-07,2023-03-17,Rejected
LOAN-14047,CUST-2331,Business Loan,67000.0,11.0,36,2193.49,BR-10,2024-09-14,Rejected
LOAN-14048,CUST-2182,Auto Loan,46000.0,6.0,60,889.31,BR-05,2023-03-20,Approved
LOAN-14049,CUST-2120,Home Loan,306000.0,6.0,120,3397.23,BR-03,2023-08-31,Rejected
LOAN-14050,CUST-2972,Education Loan,34000.0,11.0,84,582.16,BR-09,2023-12-11,Approved
LOAN-14051,CUST-3790,Personal Loan,22000.0,13.0,36,741.27,BR-05,2023-04-28,Approved
LOAN-14052,CUST-3709,Home Loan,389000.0,6.0,360,2332.25,BR-04,2023-11-01,Rejected
LOAN-14053,CUST-1998,Auto Loan,30000.0,6.0,36,912.66,BR-07,2023-06-10,Rejected
LOAN-14054,CUST-3133,Personal Loan,19000.0,10.5,36,617.55,BR-10,2024-05-14,Approved
LOAN-14055,CUST-2446,Business Loan,112000.0,13.0,36,3773.72,BR-07,2023-02-27,Rejected
LOAN-14056,CUST-2466,Personal Loan,21000.0,10.5,48,537.67,BR-06,2023-04-28,Approved
LOAN-14057,CUST-1023,Home Loan,435000.0,6.0,240,3116.48,BR-01,2024-07-17,Approved
LOAN-14058,CUST-1418,Auto Loan,45000.0,6.0,48,1056.83,BR-06,2024-01-07,Rejected
LOAN-14059,CUST-1952,Personal Loan,6000.0,17.5,36,215.41,BR-05,2023-04-29,Approved
LOAN-14060,CUST-1662,Education Loan,13000.0,6.5,84,193.04,BR-07,2023-08-18,Approved
LOAN-14061,CUST-3767,Education Loan,19000.0,6.5,120,215.74,BR-02,2024-11-15,Approved
LOAN-14062,CUST-1004,Personal Loan,22000.0,10.5,24,1020.27,BR-10,2023-11-04,Approved
LOAN-14063,CUST-1258,Personal Loan,8000.0,10.5,36,260.02,BR-08,2024-04-20,Approved
LOAN-14064,CUST-1382,Education Loan,11000.0,7.5,120,130.57,BR-07,2024-10-28,Approved
LOAN-14065,CUST-2124,Auto Loan,42000.0,6.0,72,696.06,BR-10,2023-11-06,Approved
LOAN-14066,CUST-1403,Home Loan,272000.0,7.0,240,2108.81,BR-02,2023-11-14,Approved
LOAN-14067,CUST-1200,Auto Loan,37000.0,9.5,72,676.16,BR-02,2023-12-18,Rejected
LOAN-14068,CUST-3574,Education Loan,21000.0,7.5,84,322.1,BR-10,2023-09-14,Approved
LOAN-14069,CUST-2456,Personal Loan,31000.0,13.0,12,2768.84,BR-05,2023-08-09,Approved
LOAN-14070,CUST-1983,Personal Loan,30000.0,11.5,48,782.67,BR-07,2023-08-21,Approved
LOAN-14071,CUST-1711,Personal Loan,25000.0,11.5,60,549.82,BR-08,2024-06-10,Approved
LOAN-14072,CUST-1258,Home Loan,314000.0,6.0,240,2249.59,BR-03,2023-01-05,Approved
LOAN-14073,CUST-2286,Auto Loan,29000.0,6.0,36,882.24,BR-07,2024-01-09,Approved
LOAN-14074,CUST-3946,Personal Loan,9000.0,10.5,48,230.43,BR-04,2023-11-04,Rejected
LOAN-14075,CUST-3679,Home Loan,107000.0,8.5,240,928.57,BR-01,2023-01-01,Approved
LOAN-14076,CUST-2322,Personal Loan,11000.0,11.5,48,286.98,BR-04,2024-02-18,Rejected
LOAN-14077,CUST-1764,Business Loan,97000.0,13.0,60,2207.05,BR-08,2023-10-26,Rejected
LOAN-14078,CUST-1635,Home Loan,287000.0,7.0,360,1909.42,BR-03,2023-10-03,Rejected
LOAN-14079,CUST-1984,Home Loan,258000.0,6.0,120,2864.33,BR-01,2023-09-11,Rejected
LOAN-14080,CUST-1378,Home Loan,378000.0,8.5,180,3722.32,BR-04,2023-02-22,Rejected
LOAN-14081,CUST-2937,Personal Loan,12000.0,13.0,24,570.5,BR-09,2023-01-22,Approved
LOAN-14082,CUST-1758,Auto Loan,39000.0,6.0,60,753.98,BR-06,2023-11-15,Approved
LOAN-14083,CUST-1874,Personal Loan,28000.0,15.0,60,666.12,BR-06,2024-01-27,Rejected
LOAN-14084,CUST-1737,Personal Loan,26000.0,10.5,36,845.06,BR-03,2024-08-18,Approved
LOAN-14085,CUST-3163,Education Loan,30000.0,11.0,120,413.25,BR-09,2024-01-09,Rejected
LOAN-14086,CUST-1776,Home Loan,188000.0,8.5,360,1445.56,BR-03,2023-10-23,Rejected
LOAN-14087,CUST-3172,Personal Loan,34000.0,13.0,36,1145.59,BR-08,2024-08-03,Approved
LOAN-14088,CUST-1848,Education Loan,43000.0,7.5,60,861.63,BR-04,2023-02-05,Approved
LOAN-14089,CUST-1339,Personal Loan,29000.0,10.5,12,2556.31,BR-09,2023-03-23,Approved
LOAN-14090,CUST-1183,Business Loan,144000.0,13.0,60,3276.44,BR-04,2024-05-07,Rejected
LOAN-14091,CUST-3837,Personal Loan,7000.0,10.5,36,227.52,BR-02,2024-10-26,Rejected
LOAN-14092,CUST-1941,Personal Loan,9000.0,11.5,36,296.78,BR-10,2023-07-06,Rejected
LOAN-14093,CUST-3821,Business Loan,70000.0,9.5,36,2242.31,BR-07,2023-03-16,Approved
LOAN-14094,CUST-2183,Personal Loan,26000.0,11.5,24,1217.85,BR-01,2024-07-27,Approved
LOAN-14095,CUST-2342,Auto Loan,16000.0,7.5,48,386.86,BR-03,2023-06-10,Approved
LOAN-14096,CUST-2144,Personal Loan,12000.0,11.5,48,313.07,BR-01,2023-02-10,Rejected
LOAN-14097,CUST-2658,Home Loan,322000.0,8.5,120,3992.34,BR-09,2024-04-18,Approved
LOAN-14098,CUST-1665,Auto Loan,44000.0,5.0,36,1318.72,BR-05,2023-03-15,Approved
LOAN-14099,CUST-3569,Education Loan,14000.0,9.0,84,225.25,BR-07,2023-06-08,Approved
LOAN-14100,CUST-1408,Personal Loan,9000.0,10.5,60,193.45,BR-05,2023-03-18,Rejected
LOAN-14101,CUST-3414,Education Loan,39000.0,6.5,84,579.13,BR-02,2024-07-22,Rejected
LOAN-14102,CUST-3407,Business Loan,35000.0,9.5,48,879.31,BR-07,2023-05-31,Rejected
LOAN-14103,CUST-2777,Home Loan,106000.0,7.0,180,952.76,BR-10,2024-04-04,Approved
LOAN-14104,CUST-2189,Home Loan,239000.0,7.0,180,2148.2,BR-03,2023-02-24,Rejected
LOAN-14105,CUST-1482,Education Loan,14000.0,6.5,84,207.89,BR-03,2023-12-09,Approved
LOAN-14106,CUST-2247,Personal Loan,17000.0,17.5,48,494.94,BR-01,2023-04-25,Rejected
LOAN-14107,CUST-2752,Personal Loan,8000.0,11.5,24,374.72,BR-03,2024-03-15,Approved
LOAN-14108,CUST-3965,Personal Loan,16000.0,11.5,24,749.45,BR-04,2023-05-06,Approved
LOAN-14109,CUST-2563,Personal Loan,13000.0,11.5,12,1152.0,BR-07,2023-07-01,Approved
LOAN-14110,CUST-2630,Home Loan,299000.0,7.0,240,2318.14,BR-06,2024-12-25,Approved
LOAN-14111,CUST-2673,Personal Loan,33000.0,13.0,48,885.31,BR-09,2023-10-07,Rejected
LOAN-14112,CUST-1396,Home Loan,161000.0,10.5,240,1607.39,BR-01,2024-07-30,Rejected
LOAN-14113,CUST-2657,Auto Loan,33000.0,9.5,48,829.06,BR-04,2023-05-23,Approved
LOAN-14114,CUST-2892,Home Loan,222000.0,7.0,120,2577.61,BR-04,2023-06-10,Rejected
LOAN-14115,CUST-2782,Personal Loan,30000.0,13.0,36,1010.82,BR-04,2023-08-02,Approved
LOAN-14116,CUST-1189,Business Loan,68000.0,11.0,120,936.7,BR-09,2023-01-22,Approved
LOAN-14117,CUST-1550,Personal Loan,19000.0,13.0,36,640.19,BR-09,2024-06-13,Rejected
LOAN-14118,CUST-1141,Education Loan,36000.0,9.0,84,579.21,BR-05,2023-03-09,Approved
LOAN-14119,CUST-2092,Home Loan,137000.0,6.0,240,981.51,BR-09,2023-06-14,Approved
LOAN-14120,CUST-2322,Auto Loan,18000.0,6.0,48,422.73,BR-05,2023-01-07,Approved
LOAN-14121,CUST-1044,Personal Loan,16000.0,10.5,12,1410.38,BR-07,2023-01-11,Rejected
LOAN-14122,CUST-1854,Auto Loan,39000.0,7.5,72,674.31,BR-10,2023-05-18,Approved
LOAN-14123,CUST-2781,Personal Loan,24000.0,10.5,12,2115.57,BR-08,2024-02-29,Approved
LOAN-14124,CUST-3014,Auto Loan,30000.0,5.0,48,690.88,BR-05,2023-09-09,Approved
LOAN-14125,CUST-1959,Personal Loan,26000.0,15.0,24,1260.65,BR-09,2023-03-17,Rejected
LOAN-14126,CUST-3273,Auto Loan,54000.0,7.5,72,933.67,BR-03,2023-05-30,Approved
LOAN-14127,CUST-3316,Education Loan,33000.0,7.5,120,391.72,BR-10,2024-10-31,Approved
LOAN-14128,CUST-3322,Education Loan,33000.0,7.5,120,391.72,BR-02,2024-01-14,Approved
LOAN-14129,CUST-2808,Personal Loan,11000.0,10.5,24,510.14,BR-02,2024-01-08,Approved
LOAN-14130,CUST-2967,Education Loan,30000.0,7.5,60,601.14,BR-01,2024-02-10,Approved
LOAN-14131,CUST-3021,Personal Loan,32000.0,11.5,24,1498.89,BR-05,2023-11-04,Approved
LOAN-14132,CUST-1618,Business Loan,79000.0,11.0,120,1088.23,BR-07,2023-05-08,Rejected
LOAN-14133,CUST-1301,Personal Loan,17000.0,11.5,12,1506.46,BR-09,2024-11-19,Approved
LOAN-14134,CUST-1613,Personal Loan,16000.0,11.5,48,417.42,BR-07,2024-01-02,Approved
LOAN-14135,CUST-3297,Business Loan,80000.0,9.5,36,2562.64,BR-09,2023-01-15,Rejected
LOAN-14136,CUST-3541,Auto Loan,56000.0,9.5,60,1176.1,BR-07,2024-07-01,Rejected
LOAN-14137,CUST-3643,Personal Loan,9000.0,11.5,24,421.56,BR-04,2023-05-13,Approved
LOAN-14138,CUST-3976,Home Loan,277000.0,7.0,240,2147.58,BR-01,2024-09-19,Approved
LOAN-14139,CUST-1728,Auto Loan,24000.0,9.5,60,504.04,BR-05,2023-08-30,Rejected
LOAN-14140,CUST-3083,Auto Loan,48000.0,6.0,48,1127.28,BR-03,2024-02-22,Rejected
LOAN-14141,CUST-2745,Business Loan,68000.0,9.5,36,2178.24,BR-10,2023-03-19,Approved
LOAN-14142,CUST-1082,Auto Loan,57000.0,9.5,36,1825.88,BR-10,2023-07-17,Rejected
LOAN-14143,CUST-3703,Personal Loan,29000.0,15.0,12,2617.49,BR-10,2023-04-09,Rejected
LOAN-14144,CUST-3057,Education Loan,30000.0,9.0,84,482.67,BR-03,2023-03-25,Approved
LOAN-14145,CUST-1610,Business Loan,52000.0,9.5,60,1092.1,BR-10,2023-11-25,Approved
LOAN-14146,CUST-1497,Home Loan,318000.0,10.5,120,4290.93,BR-10,2023-08-22,Rejected
LOAN-14147,CUST-1487,Personal Loan,11000.0,15.0,24,533.35,BR-06,2024-08-29,Rejected
LOAN-14148,CUST-1026,Home Loan,89000.0,7.0,240,690.02,BR-04,2023-12-06,Approved
LOAN-14149,CUST-3613,Auto Loan,50000.0,6.0,36,1521.1,BR-01,2023-03-01,Approved
LOAN-14150,CUST-1443,Education Loan,43000.0,6.5,60,841.34,BR-04,2023-08-22,Approved
LOAN-14151,CUST-2655,Auto Loan,53000.0,5.0,60,1000.18,BR-10,2023-11-11,Rejected
LOAN-14152,CUST-3111,Personal Loan,24000.0,10.5,12,2115.57,BR-03,2024-04-30,Approved
LOAN-14153,CUST-1411,Education Loan,12000.0,7.5,120,142.44,BR-07,2024-08-01,Rejected
LOAN-14154,CUST-2726,Personal Loan,24000.0,13.0,48,643.86,BR-03,2024-05-08,Approved
LOAN-14155,CUST-3313,Personal Loan,22000.0,11.5,24,1030.49,BR-05,2024-01-31,Approved
LOAN-14156,CUST-1593,Personal Loan,18000.0,15.0,12,1624.65,BR-10,2023-05-14,Rejected
LOAN-14157,CUST-3249,Auto Loan,35000.0,6.0,36,1064.77,BR-10,2023-03-23,Approved
LOAN-14158,CUST-1157,Auto Loan,27000.0,9.5,36,864.89,BR-01,2023-12-01,Rejected
LOAN-14159,CUST-1796,Home Loan,445000.0,6.0,120,4940.41,BR-05,2023-02-07,Approved
LOAN-14160,CUST-1841,Education Loan,13000.0,7.5,84,199.4,BR-02,2023-07-18,Approved
LOAN-14161,CUST-2621,Auto Loan,26000.0,6.0,72,430.9,BR-03,2023-04-11,Approved
LOAN-14162,CUST-3176,Personal Loan,6000.0,10.5,24,278.26,BR-01,2023-02-16,Approved
LOAN-14163,CUST-2565,Personal Loan,6000.0,10.5,36,195.01,BR-10,2023-10-27,Approved
LOAN-14164,CUST-1634,Personal Loan,12000.0,15.0,24,581.84,BR-09,2023-02-18,Approved
LOAN-14165,CUST-3952,Home Loan,177000.0,10.5,360,1619.09,BR-03,2023-06-07,Approved
LOAN-14166,CUST-3244,Personal Loan,14000.0,15.0,36,485.31,BR-09,2025-01-07,Rejected
LOAN-14167,CUST-3516,Personal Loan,18000.0,11.5,12,1595.07,BR-02,2023-07-15,Rejected
LOAN-14168,CUST-3147,Home Loan,400000.0,6.0,360,2398.2,BR-02,2023-03-12,Approved
LOAN-14169,CUST-3868,Home Loan,145000.0,7.0,120,1683.57,BR-03,2023-09-13,Approved
LOAN-14170,CUST-3904,Auto Loan,33000.0,5.0,48,759.97,BR-06,2023-03-20,Rejected
LOAN-14171,CUST-3523,Home Loan,183000.0,8.5,180,1802.07,BR-09,2023-05-18,Rejected
LOAN-14172,CUST-3316,Home Loan,163000.0,7.0,120,1892.57,BR-06,2024-11-15,Approved
LOAN-14173,CUST-2216,Auto Loan,27000.0,7.5,36,839.87,BR-10,2025-06-02,Approved
LOAN-14174,CUST-3234,Home Loan,305000.0,10.5,240,3045.06,BR-07,2025-03-01,Approved
LOAN-14175,CUST-2092,Personal Loan,24000.0,10.5,60,515.85,BR-02,2023-08-22,Approved
LOAN-14176,CUST-1809,Personal Loan,21000.0,13.0,60,477.81,BR-02,2023-09-17,Approved
LOAN-14177,CUST-2569,Personal Loan,32000.0,15.0,48,890.58,BR-07,2023-10-20,Rejected
LOAN-14178,CUST-3488,Personal Loan,29000.0,13.0,60,659.84,BR-03,2023-04-11,Approved
LOAN-14179,CUST-3571,Personal Loan,15000.0,17.5,36,538.53,BR-06,2023-03-10,Rejected
LOAN-14180,CUST-1392,Business Loan,118000.0,13.0,60,2684.86,BR-07,2023-11-27,Rejected
LOAN-14181,CUST-3685,Auto Loan,43000.0,6.0,60,831.31,BR-07,2024-02-10,Approved
LOAN-14182,CUST-3004,Personal Loan,18000.0,15.0,48,500.95,BR-08,2024-02-14,Approved
LOAN-14183,CUST-1321,Auto Loan,24000.0,7.5,48,580.29,BR-03,2023-07-02,Rejected
LOAN-14184,CUST-1496,Education Loan,12000.0,7.5,60,240.46,BR-02,2024-12-03,Rejected
LOAN-14185,CUST-3295,Auto Loan,25000.0,5.0,72,402.62,BR-08,2023-08-22,Approved
LOAN-14186,CUST-2466,Personal Loan,8000.0,10.5,48,204.83,BR-06,2023-03-25,Approved
LOAN-14187,CUST-3676,Auto Loan,57000.0,6.0,72,944.65,BR-07,2023-03-31,Approved
LOAN-14188,CUST-3514,Education Loan,27000.0,9.0,60,560.48,BR-08,2025-03-30,Approved
LOAN-14189,CUST-2131,Personal Loan,15000.0,11.5,48,391.34,BR-04,2024-04-30,Approved
LOAN-14190,CUST-1469,Home Loan,227000.0,7.0,120,2635.66,BR-04,2023-07-08,Approved
LOAN-14191,CUST-2107,Auto Loan,49000.0,5.0,48,1128.44,BR-02,2023-10-04,Approved
LOAN-14192,CUST-2898,Personal Loan,20000.0,13.0,60,455.06,BR-09,2024-07-26,Approved
LOAN-14193,CUST-3697,Auto Loan,24000.0,7.5,36,746.55,BR-02,2024-03-29,Approved
LOAN-14194,CUST-3869,Auto Loan,35000.0,6.0,60,676.65,BR-09,2025-01-05,Approved
LOAN-14195,CUST-2934,Home Loan,235000.0,7.0,180,2112.25,BR-01,2024-05-10,Rejected
LOAN-14196,CUST-2098,Auto Loan,25000.0,9.5,36,800.82,BR-10,2023-05-29,Rejected
LOAN-14197,CUST-1352,Home Loan,286000.0,7.0,180,2570.65,BR-03,2023-06-29,Approved
LOAN-14198,CUST-1471,Auto Loan,21000.0,9.5,36,672.69,BR-06,2023-04-24,Rejected
LOAN-14199,CUST-1783,Home Loan,244000.0,6.0,240,1748.09,BR-06,2024-01-20,Approved
LOAN-14200,CUST-1301,Personal Loan,27000.0,11.5,48,704.4,BR-08,2023-03-12,Approved
LOAN-14201,CUST-1815,Auto Loan,26000.0,7.5,36,808.76,BR-08,2023-02-06,Approved
LOAN-14202,CUST-2071,Business Loan,135000.0,11.0,120,1859.63,BR-07,2023-03-30,Approved
LOAN-14203,CUST-2390,Auto Loan,45000.0,7.5,48,1088.05,BR-06,2023-02-28,Approved
LOAN-14204,CUST-2757,Personal Loan,13000.0,13.0,36,438.02,BR-01,2023-03-30,Approved
LOAN-14205,CUST-1482,Personal Loan,31000.0,10.5,12,2732.61,BR-01,2024-06-05,Approved
LOAN-14206,CUST-1558,Education Loan,35000.0,9.0,120,443.37,BR-01,2023-05-21,Approved
LOAN-14207,CUST-1244,Auto Loan,28000.0,6.0,60,541.32,BR-08,2023-03-03,Approved
LOAN-14208,CUST-3405,Auto Loan,41000.0,7.5,72,708.89,BR-03,2023-04-10,Rejected
LOAN-14209,CUST-2132,Business Loan,149000.0,11.0,48,3850.98,BR-03,2023-10-10,Approved
LOAN-14210,CUST-2095,Home Loan,369000.0,8.5,120,4575.07,BR-02,2023-05-31,Approved
LOAN-14211,CUST-2752,Auto Loan,52000.0,6.0,36,1581.94,BR-08,2024-04-29,Approved
LOAN-14212,CUST-2767,Auto Loan,50000.0,7.5,36,1555.31,BR-01,2023-02-07,Rejected
LOAN-14213,CUST-2918,Home Loan,234000.0,7.0,120,2716.94,BR-08,2023-09-18,Rejected
LOAN-14214,CUST-3899,Education Loan,12000.0,9.0,60,249.1,BR-04,2023-04-14,Rejected
LOAN-14215,CUST-3571,Auto Loan,57000.0,12.0,48,1501.03,BR-10,2023-09-19,Rejected
LOAN-14216,CUST-1488,Personal Loan,32000.0,13.0,24,1521.34,BR-07,2023-03-22,Approved
LOAN-14217,CUST-1110,Home Loan,255000.0,7.0,240,1977.01,BR-03,2024-07-19,Rejected
LOAN-14218,CUST-2978,Personal Loan,9000.0,10.5,36,292.52,BR-09,2023-01-01,Approved
LOAN-14219,CUST-3128,Education Loan,24000.0,7.5,120,284.88,BR-04,2023-10-03,Approved
LOAN-14220,CUST-1346,Personal Loan,25000.0,15.0,24,1212.17,BR-02,2023-05-13,Approved
LOAN-14221,CUST-1276,Personal Loan,32000.0,11.5,36,1055.23,BR-09,2023-04-19,Approved
LOAN-14222,CUST-3687,Auto Loan,49000.0,5.0,72,789.14,BR-08,2025-02-05,Approved
LOAN-14223,CUST-2306,Auto Loan,20000.0,5.0,72,322.1,BR-06,2024-03-18,Approved
LOAN-14224,CUST-1417,Home Loan,223000.0,7.0,360,1483.62,BR-10,2023-07-08,Approved
LOAN-14225,CUST-1417,Auto Loan,34000.0,6.0,72,563.48,BR-08,2025-01-22,Approved
LOAN-14226,CUST-1830,Business Loan,140000.0,11.0,120,1928.5,BR-06,2023-09-14,Rejected
LOAN-14227,CUST-3709,Personal Loan,20000.0,10.5,48,512.07,BR-09,2024-08-27,Approved
LOAN-14228,CUST-2481,Personal Loan,29000.0,13.0,48,778.0,BR-10,2024-08-31,Rejected
LOAN-14229,CUST-1376,Personal Loan,18000.0,17.5,36,646.24,BR-09,2024-02-23,Rejected
LOAN-14230,CUST-2547,Auto Loan,49000.0,7.5,48,1184.77,BR-09,2023-10-11,Approved
LOAN-14231,CUST-2915,Personal Loan,11000.0,11.5,48,286.98,BR-10,2024-01-02,Approved
LOAN-14232,CUST-2208,Personal Loan,5000.0,13.0,48,134.14,BR-05,2023-04-27,Approved
LOAN-14233,CUST-1422,Personal Loan,26000.0,15.0,36,901.3,BR-02,2023-01-26,Approved
LOAN-14234,CUST-2916,Personal Loan,12000.0,11.5,24,562.08,BR-10,2023-11-03,Approved
LOAN-14235,CUST-1206,Home Loan,91000.0,10.5,180,1005.91,BR-07,2024-08-10,Approved
LOAN-14236,CUST-1668,Auto Loan,28000.0,6.0,60,541.32,BR-07,2023-01-08,Approved
LOAN-14237,CUST-3949,Personal Loan,9000.0,11.5,12,797.54,BR-09,2023-11-09,Approved
LOAN-14238,CUST-1614,Auto Loan,26000.0,7.5,60,520.99,BR-10,2024-03-18,Approved
LOAN-14239,CUST-2082,Personal Loan,21000.0,11.5,48,547.87,BR-04,2023-04-25,Approved
LOAN-14240,CUST-2904,Personal Loan,10000.0,10.5,12,881.49,BR-02,2024-01-18,Approved
LOAN-14241,CUST-3302,Business Loan,76000.0,11.0,60,1652.42,BR-07,2023-03-16,Approved
LOAN-14242,CUST-2101,Business Loan,33000.0,8.5,60,677.05,BR-01,2023-02-16,Approved
LOAN-14243,CUST-3702,Personal Loan,29000.0,15.0,36,1005.29,BR-02,2023-12-02,Rejected
